plt_cn,tre_cn,ecosubcd,ecodivision,year,cycle,tpa_unadj,lat,long,network,park,parksubunit,state_name,statecd,countycd,spcd,jenkins_spgrpcd,scientific_name,usda_symbol,statuscd,treeclcd,dbhcm,ht,htcd,cull,habit,decaycd
JG_01,779,1201,35,2022,1,10.11715,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,820,9,Quercus laurifolia,QULA3,live,NA,28.6,23,1,0,Tree,NA
JG_01,780,1201,35,2022,1,10.11715,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,19.9,NA,NA,0,Tree,NA
JG_01,2421,1201,35,2022,1,10.11715,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,316,7,Acer rubrum,ACRU,live,NA,11.7,NA,NA,0,Tree,NA
JG_01,2422,1201,35,2022,1,10.11715,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,531,9,Fagus grandifolia,FAGR,live,NA,21.4,NA,NA,0,Tree,NA
JG_01,2423,1201,35,2022,1,10.11715,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,10.2,NA,NA,0,Tree,NA
JG_01,2424,1201,35,2022,1,10.11715,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,500,8,Crataegus,CRATA,live,NA,10.7,NA,NA,0,Tree,NA
JG_01,1440_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,7464,8,Ilex decidua,ILDE,live,NA,1.75,NA,NA,0,Sapling,NA
JG_01,1441_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,3.75,NA,NA,0,Sapling,NA
JG_01,1442_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,802,9,Quercus alba,QUAL,live,NA,7.5,NA,NA,0,Sapling,NA
JG_01,1443_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,802,9,Quercus alba,QUAL,live,NA,0.5,NA,NA,0,Sapling,NA
JG_01,1444_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,802,9,Quercus alba,QUAL,live,NA,1.75,NA,NA,0,Sapling,NA
JG_01,1445_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,1.75,NA,NA,0,Sapling,NA
JG_01,1446_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,1.75,NA,NA,0,Sapling,NA
JG_01,1447_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,1.75,NA,NA,0,Sapling,NA
JG_01,1448_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,3.75,NA,NA,0,Sapling,NA
JG_01,1449_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,3.75,NA,NA,0,Sapling,NA
JG_01,1450_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,3.75,NA,NA,0,Sapling,NA
JG_01,1451_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,3.75,NA,NA,0,Sapling,NA
JG_01,1452_44691,1201,35,2022,1,101.171362,30.49051,-94.14051,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,3.75,NA,NA,0,Sapling,NA
JG_02,736,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,19.2,NA,NA,0,Tree,NA
JG_02,737,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,61.4,28,1,0,Tree,NA
JG_02,738,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,825,9,Quercus michauxii,QUMI,live,NA,16,NA,NA,0,Tree,NA
JG_02,739,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,652,8,Magnolia grandiflora,MAGR4,live,NA,67.5,NA,NA,0,Tree,NA
JG_02,740,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,693,8,Nyssa sylvatica,NYSY,live,NA,11,NA,NA,0,Tree,NA
JG_02,742,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,21.1,NA,NA,0,Tree,NA
JG_02,743,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,14.3,NA,NA,0,Tree,NA
JG_02,744,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,16,NA,NA,0,Tree,NA
JG_02,745,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,15.5,NA,NA,0,Tree,NA
JG_02,746,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,16.8,NA,NA,0,Tree,NA
JG_02,747,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,11.4,NA,NA,0,Tree,NA
JG_02,748,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,825,9,Quercus michauxii,QUMI,live,NA,17.5,NA,NA,0.1,Tree,NA
JG_02,749,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,15.3,NA,NA,0,Tree,NA
JG_02,750,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,825,9,Quercus michauxii,QUMI,live,NA,34.9,23,1,0,Tree,NA
JG_02,751,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,693,8,Nyssa sylvatica,NYSY,live,NA,14.7,NA,NA,0,Tree,NA
JG_02,2425,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,18.3,NA,NA,0,Tree,NA
JG_02,2426,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,16.5,NA,NA,0,Tree,NA
JG_02,2427,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,825,9,Quercus michauxii,QUMI,live,NA,37.9,18,1,0,Tree,NA
JG_02,2428,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,316,7,Acer rubrum,ACRU,live,NA,12.8,NA,NA,0,Tree,NA
JG_02,2429,1201,35,2022,1,10.11715,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,652,8,Magnolia grandiflora,MAGR4,live,NA,11.1,NA,NA,0,Tree,NA
JG_02,1473_44692,1201,35,2022,1,101.171362,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,544,8,Fraxinus pennsylvanica,FRPE,live,NA,7.5,NA,NA,0,Sapling,NA
JG_02,1474_44692,1201,35,2022,1,101.171362,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,652,8,Magnolia grandiflora,MAGR4,live,NA,0.5,NA,NA,0,Sapling,NA
JG_02,1475_44692,1201,35,2022,1,101.171362,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,8345,8,Prunus caroliniana,PRCA,live,NA,1.75,NA,NA,0,Sapling,NA
JG_02,1476_44692,1201,35,2022,1,101.171362,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,693,8,Nyssa sylvatica,NYSY,live,NA,3.75,NA,NA,0,Sapling,NA
JG_02,1477_44692,1201,35,2022,1,101.171362,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,5233,8,Aralia spinosa,ARSP2,live,NA,7.5,NA,NA,0,Sapling,NA
JG_02,1478_44692,1201,35,2022,1,101.171362,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,693,8,Nyssa sylvatica,NYSY,live,NA,3.75,NA,NA,0,Sapling,NA
JG_02,1479_44692,1201,35,2022,1,101.171362,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,5233,8,Aralia spinosa,ARSP2,live,NA,7.5,NA,NA,0,Sapling,NA
JG_02,1480_44692,1201,35,2022,1,101.171362,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,7.5,NA,NA,0,Sapling,NA
JG_02,1481_44692,1201,35,2022,1,101.171362,30.48534,-94.12864,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,1.75,NA,NA,0,Sapling,NA
JG_03,652,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,16.5,NA,NA,0,Tree,NA
JG_03,653,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,391,8,Carpinus caroliniana,CACA18,dead,NA,14.1,NA,NA,0,Tree,NA
JG_03,654,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,12.5,NA,NA,0,Tree,NA
JG_03,655,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,12.2,NA,NA,0,Tree,NA
JG_03,657,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,391,8,Carpinus caroliniana,CACA18,live,NA,10.1,NA,NA,0.25,Tree,NA
JG_03,658,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,10.5,NA,NA,0,Tree,NA
JG_03,659,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,43.3,17,1,0,Tree,NA
JG_03,660,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,391,8,Carpinus caroliniana,CACA18,live,NA,15.2,NA,NA,0,Tree,NA
JG_03,661,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,62.6,25,1,0,Tree,NA
JG_03,662,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,dead,NA,14,NA,NA,0,Tree,NA
JG_03,663,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,12,NA,NA,0,Tree,NA
JG_03,664,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,20.3,NA,NA,0,Tree,NA
JG_03,665,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,13.2,NA,NA,0,Tree,NA
JG_03,666,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,13.3,NA,NA,0,Tree,NA
JG_03,667,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,14.9,NA,NA,0,Tree,NA
JG_03,668,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,8449,9,Quercus hemisphaerica,QUHE2,live,NA,20.3,NA,NA,0,Tree,NA
JG_03,669,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,14.5,NA,NA,0,Tree,NA
JG_03,670,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,18.3,NA,NA,0,Tree,NA
JG_03,671,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,391,8,Carpinus caroliniana,CACA18,live,NA,11.4,NA,NA,0.1,Tree,NA
JG_03,672,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,13.8,NA,NA,0,Tree,NA
JG_03,673,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,12,NA,NA,0,Tree,NA
JG_03,674,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,391,8,Carpinus caroliniana,CACA18,dead,NA,11.8,NA,NA,0,Tree,NA
JG_03,675,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,994,8,Triadica sebifera,TRSE6,dead,NA,14,NA,NA,0,Tree,NA
JG_03,676,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,46.3,24,1,0,Tree,NA
JG_03,677,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,16.5,NA,NA,0,Tree,NA
JG_03,678,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,13.4,NA,NA,0,Tree,NA
JG_03,679,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,391,8,Carpinus caroliniana,CACA18,live,NA,10.7,NA,NA,0,Tree,NA
JG_03,680,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,391,8,Carpinus caroliniana,CACA18,live,NA,11.6,NA,NA,0,Tree,NA
JG_03,681,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,11.8,NA,NA,0,Tree,NA
JG_03,682,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,391,8,Carpinus caroliniana,CACA18,live,NA,10.1,NA,NA,0,Tree,NA
JG_03,683,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,19.2,NA,NA,0,Tree,NA
JG_03,684,1201,35,2022,1,10.11715,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,16.2,NA,NA,0,Tree,NA
JG_03,1514_44706,1201,35,2022,1,101.171362,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,391,8,Carpinus caroliniana,CACA18,live,NA,3.75,NA,NA,0,Sapling,NA
JG_03,1515_44706,1201,35,2022,1,101.171362,30.48364,-94.10752,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,7.5,NA,NA,0,Sapling,NA
JG_04,895,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,694,8,Nyssa biflora,NYBI,live,NA,36.8,NA,NA,0,Tree,NA
JG_04,896,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,694,8,Nyssa biflora,NYBI,live,NA,27.1,NA,NA,0,Tree,NA
JG_04,897,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,11.8,NA,NA,0,Tree,NA
JG_04,898,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,11.8,NA,NA,0,Tree,NA
JG_04,899,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,34.3,21,1,0,Tree,NA
JG_04,900,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,653,8,Magnolia virginiana,MAVI2,dead,NA,50.7,NA,NA,0,Tree,NA
JG_04,901,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,316,7,Acer rubrum,ACRU,live,NA,22.8,NA,NA,0,Tree,NA
JG_04,902,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,12.2,NA,NA,0,Tree,NA
JG_04,903,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,131,4,Pinus taeda,PITA,live,NA,25.8,16,1,0,Tree,NA
JG_04,904,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,14.2,NA,NA,0,Tree,NA
JG_04,905,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,NA,8,Chionanthus virginicus,CHVI3,live,NA,11.2,NA,NA,0,Tree,NA
JG_04,906,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,6862,8,Cyrilla racemiflora,CYRA,live,NA,11.5,NA,NA,0.1,Tree,NA
JG_04,907,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,694,8,Nyssa biflora,NYBI,live,NA,43.1,23,1,0,Tree,NA
JG_04,908,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,694,8,Nyssa biflora,NYBI,live,NA,17.5,NA,NA,0,Tree,NA
JG_04,909,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,694,8,Nyssa biflora,NYBI,live,NA,12.7,NA,NA,0.1,Tree,NA
JG_04,910,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,694,8,Nyssa biflora,NYBI,live,NA,20,NA,NA,0,Tree,NA
JG_04,911,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,694,8,Nyssa biflora,NYBI,live,NA,26.5,NA,NA,0,Tree,NA
JG_04,2462,1201,35,2022,1,10.11715,30.49656,-94.15978,GULN,BITH,Jack Gore Baygall,Texas,48,199,316,7,Acer rubrum,ACRU,live,NA,10.2,NA,NA,0,Tree,NA
JG_05,781,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,13.3,NA,NA,0,Tree,NA
JG_05,782,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,831,9,Quercus phellos,QUPH,live,NA,16.7,NA,NA,0,Tree,NA
JG_05,783,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,825,9,Quercus michauxii,QUMI,live,NA,36,25,1,0,Tree,NA
JG_05,784,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,131,4,Pinus taeda,PITA,live,NA,29.1,NA,NA,0,Tree,NA
JG_05,785,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,14.2,NA,NA,0,Tree,NA
JG_05,786,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,11.4,NA,NA,0,Tree,NA
JG_05,787,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,12.2,NA,NA,0,Tree,NA
JG_05,788,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,13.4,NA,NA,0,Tree,NA
JG_05,789,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,11.2,NA,NA,0,Tree,NA
JG_05,790,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,131,4,Pinus taeda,PITA,live,NA,38.3,29,1,0,Tree,NA
JG_05,791,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,693,8,Nyssa sylvatica,NYSY,live,NA,38.4,NA,NA,0,Tree,NA
JG_05,792,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,13.4,NA,NA,0,Tree,NA
JG_05,793,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,14.4,NA,NA,0,Tree,NA
JG_05,794,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,825,9,Quercus michauxii,QUMI,live,NA,46.9,NA,NA,0,Tree,NA
JG_05,795,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,12.1,NA,NA,0,Tree,NA
JG_05,796,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,611,8,Liquidambar styraciflua,LIST2,live,NA,10.5,NA,NA,0,Tree,NA
JG_05,797,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,131,4,Pinus taeda,PITA,live,NA,20.6,NA,NA,0,Tree,NA
JG_05,798,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,17,NA,NA,0,Tree,NA
JG_05,799,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,316,7,Acer rubrum,ACRU,live,NA,10.6,NA,NA,0.25,Tree,NA
JG_05,800,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,13.3,NA,NA,0,Tree,NA
JG_05,801,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,693,8,Nyssa sylvatica,NYSY,live,NA,21.5,NA,NA,0.1,Tree,NA
JG_05,802,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,831,9,Quercus phellos,QUPH,live,NA,15.8,NA,NA,0,Tree,NA
JG_05,803,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,544,8,Fraxinus pennsylvanica,FRPE,live,NA,34.3,22,1,0,Tree,NA
JG_05,804,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,820,9,Quercus laurifolia,QULA3,live,NA,14.1,NA,NA,0,Tree,NA
JG_05,805,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,831,9,Quercus phellos,QUPH,live,NA,26.9,NA,NA,0,Tree,NA
JG_05,806,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,11.3,NA,NA,0,Tree,NA
JG_05,807,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,10.3,NA,NA,0,Tree,NA
JG_05,808,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,16.5,NA,NA,0,Tree,NA
JG_05,809,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,827,9,Quercus nigra,QUNI,live,NA,40.2,NA,NA,0,Tree,NA
JG_05,810,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,12.1,NA,NA,0,Tree,NA
JG_05,811,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,11.6,NA,NA,0,Tree,NA
JG_05,2431,1201,35,2022,1,10.11715,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,591,8,Ilex opaca,ILOP,live,NA,10.4,NA,NA,0,Tree,NA
JG_05,1566_44693,1201,35,2022,1,101.171362,30.48761,-94.1559,GULN,BITH,Jack Gore Baygall,Texas,48,199,500,8,Crataegus,CRATA,live,NA,7.5,NA,NA,0,Sapling,NA
